# Coefficients of polynomial in y for each nuclear response function.  Note that the Nuclear response functions all need to multiplied by exp(-2y)
# W            	  Z	  A	            1        	            y         	          y^2         	           y^3        	          y^4        	           y^5       	        y^6        	        y^7        	        y^8
# C
WSigmap10     	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap11     	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp00      	  6	 12	   0.0279436818324577	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp01      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp10      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp11      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep00  	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep01  	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep10  	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep11  	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta00      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta01      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta10      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta11      	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp00     	  6	 12	  -0.2829354311259277	    0.1257489652538085	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp01     	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp10     	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp11     	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta00	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta01	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta10	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta11	  6	 12	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
# N
WM00          	  7	 14	  11.6979029840513125	  -11.1408622833870474	    2.6711913193867169	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM01          	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM10          	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM11          	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp00    	  7	 14	   0.0353900760609173	    0.0574690606080232	    0.0233306430415951	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp01    	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp10    	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp11    	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap00     	  7	 14	   0.0707801521218346	   -0.1990293648516925	    0.1399145342506554	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap01     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap10     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap11     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp00      	  7	 14	   0.0905184200066977	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp01      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp10      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp11      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep00  	  7	 14	   0.0011273991222104	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep01  	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep10  	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep11  	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta00      	  7	 14	   0.0430802184696894	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta01      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta10      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta11      	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp00     	  7	 14	  -1.0247358481436455	    0.4842301482176072	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp01     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp10     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp11     	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta00	  7	 14	   0.0552197828384582	   -0.0776372893821202	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta01	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta10	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta11	  7	 14	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
# Mg
WM00          	 12	 24	  11.4591670895979938	  -17.8253774678769616	    9.3110467527226248	   -1.8502974547113169	   0.1234692142961722	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM01          	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM10          	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM11          	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp00    	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp01    	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp10    	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp11    	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap00     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap01     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap10     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap11     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp00      	 12	 24	   0.1630068077406082	   -0.1304054515505637	    0.0260810913817282	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp01      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp10      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp11      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep00  	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep01  	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep10  	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep11  	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta00      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta01      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta10      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta11      	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp00     	 12	 24	  -1.3667195201070350	    1.6096922857214282	   -0.5670690701894850	    0.0567469105845300	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp01     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp10     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp11     	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta00	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta01	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta10	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta11	 12	 24	   0.0000000000000000	    0.0000000000000000	    0.0000000000000000	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM00          	 12	 25	  74.6038420756870551	 -119.3661288150143776	   65.2267102488926298	  -13.9436653701860038	   1.0664555411338521	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM01          	 12	 25	  -2.9841547574991685	    6.3661964458763789	   -4.2139758499374089	    1.0133515820165051	  -0.0760813652657720	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM10          	 12	 25	  -2.9841547574991685	    6.3661964458763789	   -4.2139758499374089	    1.0133515820165051	  -0.0760813652657720	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM11          	 12	 25	   0.1193662332788497	   -0.3183099554102704	    0.2925362663469409	   -0.0971270799355313	   0.0105786149655879	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp00    	 12	 25	   0.0355312073154212	   -0.0509375838198164	    0.0342263110731615	   -0.0069025035031959	   0.0098379653332726	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp01    	 12	 25	  -0.0306424632960408	    0.0407464537824077	   -0.0236784368239129	    0.0046383729015116	  -0.0090165600803363	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp10    	 12	 25	  -0.0306424632960408	    0.0407464537824077	   -0.0236784368239129	    0.0046383729015116	  -0.0090165600803363	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapp11    	 12	 25	   0.0264263622824232	   -0.0323954200292304	    0.0161807984855059	   -0.0029884660347718	   0.0083700207578660	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap00     	 12	 25	   0.0710624146308424	   -0.2333120747035533	    0.2531633715190701	   -0.0904245910349047	   0.0213716586315896	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap01     	 12	 25	  -0.0612849265920816	    0.2043932525859189	   -0.2232688526336992	    0.0813790756942319	  -0.0198721859766917	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap10     	 12	 25	  -0.0612849265920816	    0.2043932525859189	   -0.2232688526336992	    0.0813790756942319	  -0.0198721859766917	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmap11     	 12	 25	   0.0528527245648465	   -0.1790154782301557	    0.1976313169966213	   -0.0737572142100311	   0.0185908864990118	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp00      	 12	 25	   1.6878956751204135	   -1.3529159134226141	    0.2846628896445701	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp01      	 12	 25	  -0.2948791393782053	    0.2290838341408809	   -0.0434848733073479	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp10      	 12	 25	  -0.2948791393782053	    0.2290838341408809	   -0.0434848733073479	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhipp11      	 12	 25	   0.0553172005512947	   -0.0456355580229017	    0.0096485743397346	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep00  	 12	 25	   0.0002015705762119	    0.0007696220989380	    0.0019712770731945	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep01  	 12	 25	   0.0010367976042477	    0.0016606652130243	   -0.0010222462585664	   -0.0000000000000000	  -0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep10  	 12	 25	   0.0010367976042477	    0.0016606652130243	   -0.0010222462585664	   -0.0000000000000000	  -0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WPhitildep11  	 12	 25	   0.0053328679828926	   -0.0032779864706850	    0.0006422741168920	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta00      	 12	 25	   0.1229074972252375	   -0.0983259977801900	    0.0214415792569095	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta01      	 12	 25	  -0.0807081387147896	    0.0645665109718316	   -0.0135657533180455	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta10      	 12	 25	  -0.0807081387147896	    0.0645665109718316	   -0.0135657533180455	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WDelta11      	 12	 25	   0.0529976104132091	   -0.0423980883305673	    0.0087192581374503	    0.0000000000000000	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp00     	 12	 25	 -11.2211174619091327	   13.4782250501636796	   -4.9471573197161991	    0.5390371652663516	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp01     	 12	 25	   1.9651057817482589	   -2.2918483597200279	    0.7779653535880057	   -0.0706638191136279	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp10     	 12	 25	   0.4488448600869827	   -0.7766501819678803	    0.3510327336373459	   -0.0460315415138928	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WMPhipp11     	 12	 25	  -0.0786042595720987	    0.1431787435611785	   -0.0701031246365621	    0.0099648214095893	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta00	 12	 25	  -0.0934564258307525	    0.1908006093774310	   -0.0994541439248304	    0.0147766992123334	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta01	 12	 25	   0.0613688696785864	   -0.1252906648996352	    0.0640744323279612	   -0.0093426277090370	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta10	 12	 25	   0.0805977425105699	   -0.1687338902111342	    0.0894369103723211	   -0.0136284545172465	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WSigmapDelta11	 12	 25	  -0.0529251179097825	    0.1108003866687635	   -0.0579843692174079	    0.0087400821176871	   0.0000000000000000	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
# Al
WM00          	 13	 27	  87.0179640441884743	 -146.1042369997706487	   83.5419250482661226	  -18.5995490929383216	   1.4345839267350045	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM01          	 13	 27	  -3.2228898332239400	    7.0028223735556141	   -4.9277152195072658	    1.3359254471061539	  -0.1152466451152757	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
WM10          	 13	 27	  -3.2228898332239400	    7.0028223735556141	   -4.9277152195072658	    1.3359254471061539	  -0.1152466451152757	   0.0000000000000000	 0.0000000000000000	 0.0000000000000000	 0.0000000000000000
